"","ID","YEAR","MONTH","DAY","VALUE.TMAX","VALUE.TMIN","VALUE.PRCP","VALUE.AWND","VALUE.FMTM","VALUE.PGTM","VALUE.WDF2","VALUE.WDF5","VALUE.WSF2","VALUE.WSF5","VALUE.WT01","VALUE.WT02","VALUE.WT05","VALUE.WT07","VALUE.WT08","VALUE.WT09","VALUE.WT13","VALUE.WT16","VALUE.WT03","VALUE.WT22","VALUE.SNOW","VALUE.WT18","VALUE.SNWD","date"
"169044","USW00093209",2014,10,12,328,89,0,18,NA,NA,130,130,67,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-12 12:00:00
"169045","USW00093209",2014,10,13,344,89,0,19,NA,NA,210,210,81,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-13 12:00:00
"169046","USW00093209",2014,10,14,233,89,0,39,NA,NA,240,200,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-14 12:00:00
"169047","USW00093209",2014,10,15,261,150,0,28,NA,NA,330,320,63,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-15 12:00:00
"169048","USW00093209",2014,10,16,267,89,0,19,NA,NA,210,210,67,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-16 12:00:00
"169049","USW00093209",2014,10,17,233,78,0,15,NA,NA,210,140,67,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-17 12:00:00
"169050","USW00093209",2014,10,18,278,89,0,13,NA,NA,120,200,58,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-18 12:00:00
"169051","USW00093209",2014,10,19,283,83,0,19,NA,NA,190,320,72,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-19 12:00:00
"169052","USW00093209",2014,10,20,256,94,0,27,NA,NA,320,330,94,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-20 12:00:00
"169053","USW00093209",2014,10,21,244,122,0,31,NA,NA,340,110,72,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-21 12:00:00
"169054","USW00093209",2014,10,22,272,56,0,20,NA,NA,100,130,67,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-22 12:00:00
"169055","USW00093209",2014,10,23,283,61,0,15,NA,NA,100,220,63,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-23 12:00:00
"169056","USW00093209",2014,10,24,306,67,0,22,NA,NA,220,210,76,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-24 12:00:00
"169057","USW00093209",2014,10,25,239,78,0,30,NA,NA,320,320,72,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-25 12:00:00
"169058","USW00093209",2014,10,26,233,83,0,38,NA,NA,330,300,89,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-26 12:00:00
"169059","USW00093209",2014,10,27,239,22,0,17,NA,NA,300,110,40,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-27 12:00:00
"169060","USW00093209",2014,10,28,261,39,0,22,NA,NA,80,80,67,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-28 12:00:00
"169061","USW00093209",2014,10,29,294,67,0,25,NA,NA,90,220,67,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-29 12:00:00
"169062","USW00093209",2014,10,30,278,83,0,13,NA,NA,230,240,81,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-10-30 12:00:00
"169063","USW00093209",2014,10,31,211,117,216,33,NA,NA,240,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-10-31 12:00:00
"169348","USW00093209",2014,11,1,161,106,51,26,NA,NA,270,270,72,98,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-11-01 12:00:00
"169349","USW00093209",2014,11,2,183,67,0,9,NA,NA,120,120,40,94,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-11-02 12:00:00
"169350","USW00093209",2014,11,3,200,44,0,12,NA,NA,160,90,58,94,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-11-03 12:00:00
"169351","USW00093209",2014,11,4,211,44,0,22,NA,NA,90,80,67,63,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-11-04 12:00:00
"169352","USW00093209",2014,11,5,261,61,0,17,NA,NA,110,310,45,81,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-11-05 12:00:00
"169353","USW00093209",2014,11,6,300,67,0,8,NA,NA,300,130,63,81,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-11-06 12:00:00
"169354","USW00093209",2014,11,7,272,72,0,14,NA,NA,100,210,63,107,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-11-07 12:00:00
"169355","USW00093209",2014,11,8,278,78,0,11,NA,NA,120,220,54,63,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-11-08 12:00:00
"169356","USW00093209",2014,11,9,289,83,0,5,NA,NA,300,210,40,116,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-11-09 12:00:00
"169357","USW00093209",2014,11,10,183,72,0,31,NA,NA,220,200,94,89,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-11-10 12:00:00
"169358","USW00093209",2014,11,11,194,83,0,22,NA,NA,200,340,67,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-11 12:00:00
"169359","USW00093209",2014,11,12,200,78,0,15,NA,NA,360,320,36,85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-12 12:00:00
"169360","USW00093209",2014,11,13,211,106,0,26,NA,NA,320,350,72,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-13 12:00:00
"169361","USW00093209",2014,11,14,206,100,0,24,NA,NA,330,320,54,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-14 12:00:00
"169362","USW00093209",2014,11,15,206,83,0,33,NA,NA,330,130,76,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-15 12:00:00
"169363","USW00093209",2014,11,16,189,50,0,24,NA,NA,100,50,67,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-16 12:00:00
"169364","USW00093209",2014,11,17,222,44,0,19,NA,NA,100,90,58,143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-17 12:00:00
"169365","USW00093209",2014,11,18,228,56,0,11,NA,NA,180,210,72,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-18 12:00:00
"169366","USW00093209",2014,11,19,211,78,0,19,NA,NA,200,210,76,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-19 12:00:00
"169367","USW00093209",2014,11,20,172,94,0,13,NA,NA,250,100,67,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-20 12:00:00
"169368","USW00093209",2014,11,21,183,78,0,16,NA,NA,100,330,63,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-21 12:00:00
"169369","USW00093209",2014,11,22,217,56,0,26,NA,NA,320,100,98,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-22 12:00:00
"169370","USW00093209",2014,11,23,194,50,0,14,NA,NA,110,80,63,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-23 12:00:00
"169371","USW00093209",2014,11,24,194,11,0,32,NA,NA,80,120,89,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-24 12:00:00
"169372","USW00093209",2014,11,25,228,11,0,11,NA,NA,120,100,63,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-25 12:00:00
"169373","USW00093209",2014,11,26,256,28,0,7,NA,NA,120,160,54,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-26 12:00:00
"169374","USW00093209",2014,11,27,261,28,0,5,NA,NA,20,200,31,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-11-27 12:00:00
"169375","USW00093209",2014,11,28,256,11,0,11,NA,NA,210,130,58,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-11-28 12:00:00
"169376","USW00093209",2014,11,29,228,-21,0,12,NA,NA,220,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-11-29 12:00:00
"169377","USW00093209",2014,11,30,167,39,43,26,NA,NA,120,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-11-30 12:00:00
"169674","USW00093209",2014,12,1,211,72,0,12,NA,NA,100,210,45,58,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-12-01 12:00:00
"169675","USW00093209",2014,12,2,189,111,180,25,NA,NA,190,190,76,103,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-12-02 12:00:00
"169676","USW00093209",2014,12,3,200,144,20,41,NA,NA,190,120,94,130,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-12-03 12:00:00
"169677","USW00093209",2014,12,4,183,128,66,22,NA,NA,200,80,63,89,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-04 12:00:00
"169678","USW00093209",2014,12,5,183,122,33,22,NA,NA,190,120,54,94,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-05 12:00:00
"169679","USW00093209",2014,12,6,206,100,0,12,NA,NA,90,100,45,49,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-06 12:00:00
"169680","USW00093209",2014,12,7,178,78,0,9,NA,NA,280,90,40,40,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-07 12:00:00
"169681","USW00093209",2014,12,8,194,83,0,10,NA,NA,100,140,36,63,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-08 12:00:00
"169682","USW00093209",2014,12,9,194,61,0,16,NA,NA,130,210,63,72,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-09 12:00:00
"169683","USW00093209",2014,12,10,178,72,0,19,NA,NA,210,310,63,174,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-10 12:00:00
"169684","USW00093209",2014,12,11,183,94,191,65,NA,NA,150,250,143,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-11 12:00:00
"169685","USW00093209",2014,12,12,144,61,399,15,NA,NA,250,250,81,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-12 12:00:00
"169686","USW00093209",2014,12,13,133,50,0,4,NA,NA,100,240,31,49,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-13 12:00:00
"169687","USW00093209",2014,12,14,144,33,0,10,NA,NA,130,140,31,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-14 12:00:00
"169688","USW00093209",2014,12,15,150,61,107,23,NA,NA,130,290,81,143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-15 12:00:00
"169689","USW00093209",2014,12,16,167,67,117,28,NA,NA,300,330,103,143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-16 12:00:00
"169690","USW00093209",2014,12,17,133,56,10,13,NA,NA,330,30,98,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-17 12:00:00
"169691","USW00093209",2014,12,18,144,72,5,9,NA,NA,110,100,31,36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-18 12:00:00
"169692","USW00093209",2014,12,19,150,67,0,13,NA,NA,130,320,36,76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-19 12:00:00
"169693","USW00093209",2014,12,20,178,111,3,21,NA,NA,320,80,72,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-20 12:00:00
"169694","USW00093209",2014,12,21,183,94,0,19,NA,NA,330,100,63,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-21 12:00:00
"169695","USW00093209",2014,12,22,189,100,0,25,NA,NA,90,320,72,125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-12-22 12:00:00
"169696","USW00093209",2014,12,23,189,67,0,29,NA,NA,90,340,81,112,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-12-23 12:00:00
"169697","USW00093209",2014,12,24,133,72,0,27,NA,NA,330,150,103,76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-12-24 12:00:00
"169698","USW00093209",2014,12,25,133,17,0,43,NA,NA,330,230,89,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-12-25 12:00:00
"169699","USW00093209",2014,12,26,128,-10,0,18,NA,NA,100,100,58,81,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-12-26 12:00:00
"169700","USW00093209",2014,12,27,144,-16,0,7,NA,NA,240,320,36,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-12-27 12:00:00
"169701","USW00093209",2014,12,28,144,6,0,16,NA,NA,100,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-12-28 12:00:00
"169702","USW00093209",2014,12,29,139,-16,0,16,NA,NA,310,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-12-29 12:00:00
"169703","USW00093209",2014,12,30,106,-5,13,23,NA,NA,330,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-12-30 12:00:00
"169704","USW00093209",2014,12,31,111,-21,0,17,NA,NA,20,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-12-31 12:00:00
"170005","USW00093209",2015,1,1,133,-43,0,9,NA,NA,90,210,36,49,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-01-01 12:00:00
"170006","USW00093209",2015,1,2,128,-32,0,8,NA,NA,90,120,54,85,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-01-02 12:00:00
"170007","USW00093209",2015,1,3,144,-32,0,10,NA,NA,120,90,40,81,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-01-03 12:00:00
"170008","USW00093209",2015,1,4,161,-16,0,13,NA,NA,90,110,67,98,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-01-04 12:00:00
"170009","USW00093209",2015,1,5,200,0,0,18,NA,NA,110,100,81,103,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-01-05 12:00:00
"170010","USW00093209",2015,1,6,217,6,0,9,NA,NA,90,140,45,49,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-01-06 12:00:00
"170011","USW00093209",2015,1,7,217,0,0,7,NA,NA,140,90,40,45,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-01-07 12:00:00
"170012","USW00093209",2015,1,8,183,28,0,9,NA,NA,90,250,40,89,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-01-08 12:00:00
"170013","USW00093209",2015,1,9,200,67,0,13,NA,NA,200,130,67,36,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-01-09 12:00:00
"170014","USW00093209",2015,1,10,200,78,0,7,NA,NA,90,50,36,72,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-01-10 12:00:00
"170015","USW00093209",2015,1,11,194,78,20,9,NA,NA,60,90,54,54,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-01-11 12:00:00
"170016","USW00093209",2015,1,12,167,56,0,10,NA,NA,90,70,36,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-01-12 12:00:00
"170017","USW00093209",2015,1,13,167,22,0,22,NA,NA,90,70,76,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-01-13 12:00:00
"170018","USW00093209",2015,1,14,167,17,0,5,NA,NA,110,290,31,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-01-14 12:00:00
"170019","USW00093209",2015,1,15,189,11,0,12,NA,NA,320,90,45,58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-01-15 12:00:00
"170020","USW00093209",2015,1,16,200,17,0,12,NA,NA,100,80,54,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-01-16 12:00:00
"170021","USW00093209",2015,1,17,211,28,0,19,NA,NA,80,100,63,58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-01-17 12:00:00
"170022","USW00093209",2015,1,18,211,44,0,13,NA,NA,110,90,54,81,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-01-18 12:00:00
"170023","USW00093209",2015,1,19,194,56,0,25,NA,NA,110,90,67,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-01-19 12:00:00
"170024","USW00093209",2015,1,20,156,78,0,31,NA,NA,90,90,76,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-01-20 12:00:00
"170025","USW00093209",2015,1,21,139,11,0,34,NA,NA,90,130,81,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-01-21 12:00:00
"170026","USW00093209",2015,1,22,172,0,0,13,NA,NA,140,100,63,85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-01-22 12:00:00
"170027","USW00093209",2015,1,23,194,-5,0,18,NA,NA,100,330,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-01-23 12:00:00
"170028","USW00093209",2015,1,24,206,0,0,16,NA,NA,60,140,54,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-01-24 12:00:00
"170029","USW00093209",2015,1,25,256,-5,0,11,NA,NA,90,230,40,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-01-25 12:00:00
"170030","USW00093209",2015,1,26,161,28,3,12,NA,NA,190,130,45,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-01-26 12:00:00
"170031","USW00093209",2015,1,27,194,78,38,11,NA,NA,10,70,54,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-01-27 12:00:00
"170032","USW00093209",2015,1,28,161,44,0,17,NA,NA,90,80,67,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-01-28 12:00:00
"170033","USW00093209",2015,1,29,200,33,0,14,NA,NA,80,350,58,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-01-29 12:00:00
"170034","USW00093209",2015,1,30,189,28,0,10,NA,NA,320,130,58,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-01-30 12:00:00
"170035","USW00093209",2015,1,31,194,50,0,22,NA,NA,130,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-01-31 12:00:00
"170349","USW00093209",2015,2,1,217,0,0,7,NA,NA,80,90,36,45,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-02-01 12:00:00
"170350","USW00093209",2015,2,2,233,28,0,12,NA,NA,90,80,54,63,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-02-02 12:00:00
"170351","USW00093209",2015,2,3,228,22,0,12,NA,NA,150,280,40,49,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-02-03 12:00:00
"170352","USW00093209",2015,2,4,267,22,0,14,NA,NA,210,220,58,72,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-02-04 12:00:00
"170353","USW00093209",2015,2,5,222,17,0,20,NA,NA,220,210,63,89,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-02-05 12:00:00
"170354","USW00093209",2015,2,6,189,44,61,37,NA,NA,180,180,89,121,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-02-06 12:00:00
"170355","USW00093209",2015,2,7,183,144,284,22,NA,NA,170,190,63,81,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-02-07 12:00:00
"170356","USW00093209",2015,2,8,211,128,89,46,NA,NA,190,200,98,130,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-02-08 12:00:00
"170357","USW00093209",2015,2,9,189,94,0,37,NA,NA,320,320,89,112,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-02-09 12:00:00
"170358","USW00093209",2015,2,10,194,72,0,18,NA,NA,320,100,63,121,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-02-10 12:00:00
"170359","USW00093209",2015,2,11,222,39,0,21,NA,NA,80,80,76,85,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-02-11 12:00:00
"170360","USW00093209",2015,2,12,250,50,0,13,NA,NA,100,90,54,58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-02-12 12:00:00
"170361","USW00093209",2015,2,13,256,50,0,9,NA,NA,80,70,40,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-02-13 12:00:00
"170362","USW00093209",2015,2,14,256,67,0,7,NA,NA,310,310,36,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-02-14 12:00:00
"170363","USW00093209",2015,2,15,250,61,0,12,NA,NA,120,120,54,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-02-15 12:00:00
"170364","USW00093209",2015,2,16,239,56,0,15,NA,NA,190,210,54,81,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-02-16 12:00:00
"170365","USW00093209",2015,2,17,156,94,0,18,NA,NA,200,210,63,85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-02-17 12:00:00
"170366","USW00093209",2015,2,18,172,89,0,22,NA,NA,340,320,45,81,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-02-18 12:00:00
"170367","USW00093209",2015,2,19,200,83,0,15,NA,NA,320,120,67,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-02-19 12:00:00
"170368","USW00093209",2015,2,20,211,89,0,28,NA,NA,100,230,58,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-02-20 12:00:00
"170369","USW00093209",2015,2,21,178,39,0,33,NA,NA,230,90,76,81,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-02-21 12:00:00
"170370","USW00093209",2015,2,22,156,72,81,22,NA,NA,230,120,72,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-02-22 12:00:00
"170371","USW00093209",2015,2,23,156,56,0,17,NA,NA,30,320,89,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-02-23 12:00:00
"170372","USW00093209",2015,2,24,183,11,0,16,NA,NA,90,270,67,116,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-02-24 12:00:00
"170373","USW00093209",2015,2,25,206,6,0,15,NA,NA,110,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-02-25 12:00:00
"170374","USW00093209",2015,2,26,211,28,0,12,NA,NA,330,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-02-26 12:00:00
"170375","USW00093209",2015,2,27,194,56,0,33,NA,NA,320,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-02-27 12:00:00
"170376","USW00093209",2015,2,28,150,44,10,18,NA,NA,280,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-02-28 12:00:00
"170663","USW00093209",2015,3,1,167,22,5,14,NA,NA,10,10,98,116,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-03-01 12:00:00
"170664","USW00093209",2015,3,2,161,28,0,26,NA,NA,190,200,76,94,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-03-02 12:00:00
"170665","USW00093209",2015,3,3,178,22,0,10,NA,NA,330,330,40,54,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2015-03-03 12:00:00
"170666","USW00093209",2015,3,4,217,17,0,17,NA,NA,80,70,58,72,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-03-04 12:00:00
"170667","USW00093209",2015,3,5,228,17,0,20,NA,NA,80,90,67,89,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-03-05 12:00:00
"170668","USW00093209",2015,3,6,239,11,0,17,NA,NA,80,90,72,49,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-03-06 12:00:00
"170669","USW00093209",2015,3,7,267,17,0,12,NA,NA,90,330,45,67,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-03-07 12:00:00
"170670","USW00093209",2015,3,8,261,33,0,17,NA,NA,330,20,58,40,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-03-08 12:00:00
"170671","USW00093209",2015,3,9,261,61,0,9,NA,NA,120,170,31,85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-03-09 12:00:00
"170672","USW00093209",2015,3,10,261,44,0,15,NA,NA,240,100,63,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-03-10 12:00:00
"170673","USW00093209",2015,3,11,200,111,0,23,NA,NA,300,300,49,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-03-11 12:00:00
"170674","USW00093209",2015,3,12,250,50,0,25,NA,NA,90,220,76,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-03-12 12:00:00
"170675","USW00093209",2015,3,13,311,61,0,20,NA,NA,290,230,54,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-03-13 12:00:00
"170676","USW00093209",2015,3,14,317,100,0,17,NA,NA,230,310,67,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-03-14 12:00:00
"170677","USW00093209",2015,3,15,311,94,0,17,NA,NA,290,300,63,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2015-03-15 12:00:00
